id_municipio,baixados,novos,pendentes,muni_nm,uf_sigla,regiao_nm,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
2516003,2416,1076,45646,SOLÂNEA,PB,Nordeste,0.595,0.468,0.762,0.592,70.69,318.38,0.56,26426,-6.778,-35.697
2516102,2095,859,24392,SOLEDADE,PB,Nordeste,0.616,0.506,0.772,0.598,71.31,330.05,0.51,13633,-7.057,-36.363
2516201,9536,5547,135837,SOUSA,PB,Nordeste,0.668,0.567,0.814,0.645,73.84,443.81,0.54,64883,-6.761,-38.231
2516300,668,753,32387,SUMÉ,PB,Nordeste,0.627,0.534,0.765,0.602,70.88,339.68,0.5,15844,-7.672,-36.88
2516508,1373,716,18985,TAPEROÁ,PB,Nordeste,0.578,0.456,0.749,0.564,69.92,267.88,0.48,14637,-7.207,-36.827
2516706,1984,1015,43417,TEIXEIRA,PB,Nordeste,0.605,0.527,0.741,0.566,69.46,271.44,0.55,13921,-7.223,-37.254
2516904,NA,NA,132,UIRAÚNA,PB,Nordeste,0.636,0.528,0.797,0.612,72.82,361.37,0.54,14417,-6.518,-38.412
2517001,921,839,23871,UMBUZEIRO,PB,Nordeste,0.584,0.514,0.712,0.545,67.69,237.25,0.54,9068,-7.696,-35.664
2600054,2608,2495,68735,ABREU E LIMA,PE,Nordeste,0.679,0.632,0.791,0.625,72.46,390.4,0.45,93526,-7.912,-34.903
2600104,2046,2066,72486,AFOGADOS DA INGAZEIRA,PE,Nordeste,0.657,0.565,0.807,0.623,73.39,386.56,0.56,34539,-7.751,-37.639
2600203,545,426,33921,AFRÂNIO,PE,Nordeste,0.588,0.493,0.761,0.542,70.68,233.59,0.53,17009,-8.515,-41.005
2600302,437,509,20521,AGRESTINA,PE,Nordeste,0.592,0.47,0.76,0.581,70.57,297.02,0.48,22531,-8.458,-35.945
2600401,822,774,24866,ÁGUA PRETA,PE,Nordeste,0.553,0.432,0.761,0.514,70.64,195.47,0.49,31634,-8.707,-35.531
2600500,778,1211,36178,ÁGUAS BELAS,PE,Nordeste,0.526,0.385,0.691,0.546,66.44,239.3,0.58,38943,-9.111,-37.123
2600609,394,913,26558,ALAGOINHA,PE,Nordeste,0.599,0.472,0.801,0.569,73.04,275.5,0.49,13480,-8.466,-36.776
2600708,983,938,31223,ALIANÇA,PE,Nordeste,0.604,0.488,0.799,0.565,72.93,269.86,0.49,36848,-7.603,-35.231
2600807,254,428,22484,ALTINHO,PE,Nordeste,0.598,0.482,0.792,0.559,72.54,259.21,0.51,21736,-8.49,-36.059
2600906,215,343,19609,AMARAJI,PE,Nordeste,0.58,0.454,0.748,0.575,69.89,286.59,0.5,21836,-8.383,-35.453
2601003,136,148,10843,ANGELIM,PE,Nordeste,0.572,0.448,0.751,0.555,70.08,253.26,0.58,9825,-8.89,-36.286
2601102,2334,2656,135071,ARARIPINA,PE,Nordeste,0.602,0.467,0.785,0.595,72.12,324.01,0.56,75040,-7.576,-40.498
2601201,2781,2874,64439,ARCOVERDE,PE,Nordeste,0.667,0.567,0.799,0.654,72.95,469.53,0.58,67713,-8.419,-37.054
2601409,923,1036,34361,BARREIROS,PE,Nordeste,0.586,0.491,0.73,0.561,68.82,263.2,0.54,37384,-8.818,-35.186
2601508,109,167,3978,BELÉM DE MARIA,PE,Nordeste,0.578,0.479,0.749,0.537,69.95,226.82,0.47,11134,-8.614,-35.809
2601607,471,392,30820,BELÉM DO SÃO FRANCISCO,PE,Nordeste,0.642,0.553,0.784,0.611,72.06,357.77,0.63,19557,-8.758,-38.964
2601706,2147,2455,84121,BELO JARDIM,PE,Nordeste,0.629,0.514,0.783,0.617,71.95,372.93,0.51,71841,-8.336,-36.424
2601805,245,215,6773,BETÂNIA,PE,Nordeste,0.559,0.441,0.742,0.533,69.53,220.19,0.55,11554,-8.276,-38.034
2601904,1358,1318,44411,BEZERROS,PE,Nordeste,0.606,0.487,0.752,0.608,70.1,351.75,0.52,58193,-8.233,-35.797
2602001,898,1669,37286,BODOCÓ,PE,Nordeste,0.565,0.445,0.745,0.543,69.67,234.36,0.55,34476,-7.778,-39.941
2602100,990,1216,56845,BOM CONSELHO,PE,Nordeste,0.563,0.433,0.704,0.585,67.22,305.57,0.62,44385,-9.17,-36.68
2602209,746,639,47369,BOM JARDIM,PE,Nordeste,0.602,0.515,0.767,0.552,70.99,248.98,0.48,37212,-7.796,-35.587
2602308,660,733,45098,BONITO,PE,Nordeste,0.561,0.42,0.754,0.559,70.26,258.52,0.55,36915,-8.47,-35.729
2602407,148,168,4564,BREJÃO,PE,Nordeste,0.547,0.417,0.725,0.54,68.51,230.85,0.49,8686,-9.03,-36.569
2602605,823,932,36058,BREJO DA MADRE DE DEUS,PE,Nordeste,0.562,0.417,0.734,0.581,69.06,296.7,0.47,44827,-8.146,-36.371
2602704,42,129,7103,BUENOS AIRES,PE,Nordeste,0.593,0.481,0.778,0.556,71.66,254.03,0.45,12285,-7.726,-35.327
2602803,1163,1138,55012,BUÍQUE,PE,Nordeste,0.527,0.395,0.746,0.497,69.75,176.76,0.57,49892,-8.623,-37.156
2602902,6571,27919,1615516,CABO DE SANTO AGOSTINHO,PE,Nordeste,0.686,0.609,0.812,0.654,73.74,467.07,0.53,183573,-8.287,-35.035
2603009,1463,1166,59439,CABROBÓ,PE,Nordeste,0.623,0.539,0.773,0.581,71.39,298.14,0.58,30280,-8.512,-39.307
2603108,283,368,29780,CACHOEIRINHA,PE,Nordeste,0.579,0.439,0.753,0.587,70.18,308.18,0.48,18494,-8.486,-36.233
2603207,546,607,23727,CAETÉS,PE,Nordeste,0.522,0.392,0.732,0.497,68.94,176.77,0.6,23051,-8.773,-36.623
2603306,200,131,4055,CALÇADO,PE,Nordeste,0.566,0.468,0.731,0.529,68.84,215.47,0.53,10916,-8.742,-36.334
2603454,39455,11027,817678,CAMARAGIBE,PE,Nordeste,0.692,0.628,0.805,0.656,73.28,473.78,0.51,143337,-8.022,-34.981
2603504,363,279,16455,CAMOCIM DE SÃO FÉLIX,PE,Nordeste,0.588,0.472,0.738,0.585,69.25,305.53,0.53,16958,-8.359,-35.762
2603702,455,371,15800,CANHOTINHO,PE,Nordeste,0.541,0.403,0.725,0.543,68.48,234.75,0.52,22835,-8.882,-36.191
2603801,247,350,12751,CAPOEIRAS,PE,Nordeste,0.549,0.419,0.746,0.529,69.74,215.71,0.5,18891,-8.735,-36.627
2603900,639,654,19418,CARNAÍBA,PE,Nordeste,0.583,0.505,0.727,0.54,68.62,229.87,0.53,18142,-7.805,-37.794
2604007,3083,4423,92497,CARPINA,PE,Nordeste,0.68,0.619,0.806,0.63,73.36,403.76,0.5,74096,-7.851,-35.255
2604106,21792,17154,603397,CARUARU,PE,Nordeste,0.677,0.569,0.799,0.681,72.96,553.99,0.53,310677,-8.283,-35.976
2604205,917,600,25144,CATENDE,PE,Nordeste,0.609,0.515,0.76,0.578,70.59,292.74,0.54,36256,-8.667,-35.717
2604502,268,340,13103,CHÃ GRANDE,PE,Nordeste,0.599,0.443,0.803,0.603,73.18,341.34,0.55,19808,-8.238,-35.462
2604601,471,597,23644,CONDADO,PE,Nordeste,0.602,0.527,0.713,0.581,67.79,297.68,0.53,23291,-7.586,-35.106
2604700,398,400,10450,CORRENTES,PE,Nordeste,0.536,0.385,0.726,0.551,68.57,247.2,0.52,16993,-9.129,-36.33
2604809,177,518,14596,CORTÊS,PE,Nordeste,0.568,0.478,0.707,0.541,67.42,232.22,0.47,12150,-8.47,-35.541
2604908,292,172,7182,CUMARU,PE,Nordeste,0.572,0.47,0.72,0.553,68.18,249.32,0.5,16669,-8.006,-35.697
2605004,614,523,31034,CUPIRA,PE,Nordeste,0.592,0.453,0.763,0.601,70.8,336.81,0.49,23166,-8.617,-35.95
2605103,993,675,34302,CUSTÓDIA,PE,Nordeste,0.594,0.489,0.706,0.607,67.33,350,0.53,33202,-8.088,-37.643
2605202,1591,1197,85975,ESCADA,PE,Nordeste,0.632,0.543,0.781,0.594,71.83,322.46,0.46,63055,-8.359,-35.224
2605301,1176,1496,34581,EXU,PE,Nordeste,0.576,0.454,0.775,0.543,71.47,234.83,0.57,31096,-7.512,-39.724
2605400,273,402,24110,FEIRA NOVA,PE,Nordeste,0.6,0.46,0.807,0.581,73.43,296.5,0.48,20196,-7.951,-35.389
2605459,272,173,7535,FERNANDO DE NORONHA,PE,Nordeste,0.788,0.748,0.839,0.781,75.36,1034.14,0.46,2127,-3.84,-32.411
2605509,407,441,21590,FERREIROS,PE,Nordeste,0.622,0.519,0.787,0.589,72.24,311.83,0.5,11364,-7.448,-35.244
2605608,466,504,22834,FLORES,PE,Nordeste,0.556,0.423,0.745,0.544,69.67,236.31,0.5,21612,-7.866,-37.975
2605707,476,452,43091,FLORESTA,PE,Nordeste,0.626,0.538,0.775,0.588,71.52,310.39,0.52,28900,-8.601,-38.568
2605905,357,393,14707,GAMELEIRA,PE,Nordeste,0.602,0.532,0.759,0.541,70.54,231.5,0.46,27485,-8.584,-35.387
2606002,7789,19518,323674,GARANHUNS,PE,Nordeste,0.664,0.556,0.795,0.662,72.69,492.44,0.59,127599,-8.89,-36.493
2606101,607,512,22620,GLÓRIA DO GOITÁ,PE,Nordeste,0.604,0.506,0.765,0.57,70.88,278.33,0.52,28570,-8.002,-35.293
2606200,4319,4953,60977,GOIANA,PE,Nordeste,0.651,0.576,0.779,0.614,71.75,364.77,0.54,74701,-7.561,-35.003
2606408,10903,2867,340835,GRAVATÁ,PE,Nordeste,0.634,0.51,0.794,0.63,72.63,402.96,0.53,75502,-8.201,-35.565
2606507,348,472,12581,IATI,PE,Nordeste,0.528,0.369,0.768,0.518,71.09,200.95,0.55,17460,-9.046,-36.846
2606606,601,634,26043,IBIMIRIM,PE,Nordeste,0.552,0.446,0.706,0.533,67.33,220.98,0.51,26198,-8.541,-37.69
2606705,108,150,5421,IBIRAJUBA,PE,Nordeste,0.58,0.476,0.753,0.545,70.16,238.23,0.47,7395,-8.581,-36.179
2606804,3344,3630,137341,IGARASSU,PE,Nordeste,0.665,0.606,0.781,0.622,71.83,384.1,0.48,101048,-7.834,-34.906
2607000,493,482,20184,INAJÁ,PE,Nordeste,0.523,0.4,0.711,0.503,67.66,182.73,0.6,18104,-8.903,-37.827
2607208,2429,2503,99201,IPOJUCA,PE,Nordeste,0.619,0.499,0.774,0.613,71.44,362.68,0.5,79377,-8.399,-35.064
2607307,454,1874,37880,IPUBI,PE,Nordeste,0.55,0.433,0.712,0.541,67.72,231.47,0.53,27298,-7.652,-40.149
2607505,512,520,15213,ITAÍBA,PE,Nordeste,0.51,0.364,0.688,0.531,66.25,218.32,0.51,25335,-8.948,-37.423
2607604,442,609,28855,ILHA DE ITAMARACÁ,PE,Nordeste,0.653,0.548,0.809,0.627,73.55,394.85,0.6,18029,-7.748,-34.826
2607653,485,655,30611,ITAMBÉ,PE,Nordeste,0.575,0.463,0.727,0.566,68.59,271,0.5,34644,-7.41,-35.113
2607703,663,595,20455,ITAPETIM,PE,Nordeste,0.592,0.494,0.704,0.598,67.25,331.14,0.55,13568,-7.378,-37.19
2607752,713,458,31886,ITAPISSUMA,PE,Nordeste,0.633,0.564,0.764,0.589,70.85,312.47,0.54,22741,-7.776,-34.892
2607802,250,335,13014,ITAQUITINGA,PE,Nordeste,0.586,0.509,0.715,0.554,67.87,251.09,0.45,15483,-7.668,-35.102
2607901,91696,52094,1221253,JABOATÃO DOS GUARARAPES,PE,Nordeste,0.717,0.642,0.83,0.692,74.82,593.9,0.58,640722,-8.113,-35.015
2608008,94,139,9097,JATAÚBA,PE,Nordeste,0.53,0.381,0.712,0.549,67.74,244.26,0.49,15429,-7.99,-36.496
2608107,433,394,33024,JOÃO ALFREDO,PE,Nordeste,0.576,0.466,0.72,0.569,68.18,276.15,0.49,29743,-7.856,-35.588
2608206,198,160,5544,JOAQUIM NABUCO,PE,Nordeste,0.554,0.449,0.676,0.561,65.55,263.01,0.48,15584,-8.624,-35.533
2608305,447,432,21261,JUPI,PE,Nordeste,0.575,0.487,0.698,0.56,66.88,260.42,0.5,13490,-8.712,-36.415
2608404,351,502,13124,JUREMA,PE,Nordeste,0.509,0.372,0.681,0.522,65.87,206.22,0.51,14200,-8.718,-36.136
2608503,324,346,16339,LAGOA DE ITAENGA,PE,Nordeste,0.602,0.509,0.774,0.555,71.44,252.8,0.45,20478,-7.936,-35.29
2608602,229,322,7729,LAGOA DO OURO,PE,Nordeste,0.525,0.369,0.733,0.536,68.99,224.13,0.51,11910,-9.127,-36.459
2608701,255,389,8224,LAGOA DOS GATOS,PE,Nordeste,0.551,0.416,0.725,0.555,68.49,253.4,0.5,15326,-8.658,-35.9
2608750,524,500,16817,LAGOA GRANDE,PE,Nordeste,0.597,0.52,0.705,0.581,67.28,296.99,0.52,22217,-8.997,-40.272
2608800,821,761,41917,LAJEDO,PE,Nordeste,0.611,0.503,0.758,0.599,70.5,333.52,0.5,36230,-8.664,-36.32
2608909,3171,3244,115312,LIMOEIRO,PE,Nordeste,0.663,0.583,0.797,0.628,72.81,398.37,0.51,53690,-7.875,-35.45
2609006,796,599,18127,MACAPARANA,PE,Nordeste,0.609,0.508,0.778,0.571,71.7,278.93,0.51,23535,-7.555,-35.453
2609204,414,362,19365,MARAIAL,PE,Nordeste,0.534,0.403,0.698,0.541,66.85,232.31,0.54,11704,-8.803,-35.829
2609303,737,932,27033,MIRANDIBA,PE,Nordeste,0.591,0.525,0.769,0.512,71.12,193.86,0.58,13479,-8.119,-38.728
2609402,1021,830,41522,MORENO,PE,Nordeste,0.652,0.564,0.805,0.61,73.28,356.7,0.53,55929,-8.119,-35.092
2609501,711,586,37790,NAZARÉ DA MATA,PE,Nordeste,0.662,0.604,0.789,0.608,72.31,351.46,0.49,30500,-7.742,-35.228
2609600,33947,30034,747711,OLINDA,PE,Nordeste,0.735,0.675,0.836,0.704,75.16,640.13,0.55,375479,-8.009,-34.855
2609709,456,569,19821,OROBÓ,PE,Nordeste,0.61,0.528,0.787,0.545,72.19,237.64,0.52,21621,-7.745,-35.602
2609808,673,798,23176,OROCÓ,PE,Nordeste,0.61,0.553,0.766,0.536,70.96,224.41,0.51,12934,-8.62,-39.602
2609907,911,2491,91296,OURICURI,PE,Nordeste,0.572,0.419,0.773,0.578,71.4,291.75,0.6,60970,-7.883,-40.082
2610004,2424,2826,58274,PALMARES,PE,Nordeste,0.622,0.55,0.744,0.588,69.62,311.09,0.49,57361,-8.683,-35.592
2610103,97,279,9684,PALMEIRINA,PE,Nordeste,0.549,0.438,0.681,0.554,65.87,251.44,0.51,8134,-9.004,-36.326
2610202,743,466,44801,PANELAS,PE,Nordeste,0.569,0.433,0.778,0.546,71.68,238.61,0.56,24776,-8.664,-36.006
2610400,450,846,24041,PARNAMIRIM,PE,Nordeste,0.599,0.499,0.776,0.556,71.58,255.27,0.59,19680,-8.091,-39.578
2610509,419,491,19162,PASSIRA,PE,Nordeste,0.592,0.487,0.763,0.559,70.78,259.04,0.5,27610,-7.995,-35.581
2610608,756,1097,36147,PAUDALHO,PE,Nordeste,0.639,0.545,0.782,0.612,71.92,360.06,0.56,50311,-7.897,-35.18
2610707,124289,41932,1482806,PAULISTA,PE,Nordeste,0.732,0.703,0.83,0.673,74.77,528.04,0.49,299400,-7.941,-34.873
2610806,351,470,26123,PEDRA,PE,Nordeste,0.567,0.445,0.743,0.55,69.59,244.48,0.53,20465,-8.497,-36.941
2610905,3056,4137,82378,PESQUEIRA,PE,Nordeste,0.61,0.506,0.751,0.597,70.04,329.16,0.56,61383,-8.358,-36.696
2611002,1013,1119,48020,PETROLÂNDIA,PE,Nordeste,0.623,0.531,0.755,0.604,70.3,344.04,0.55,32257,-9.069,-38.303
2611101,17823,18578,546624,PETROLINA,PE,Nordeste,0.697,0.611,0.799,0.695,72.95,605.06,0.62,290022,-9.393,-40.508
2611200,241,554,11453,POÇÃO,PE,Nordeste,0.528,0.402,0.677,0.542,65.59,233.91,0.54,10783,-8.186,-36.705
2611309,484,588,28215,POMBOS,PE,Nordeste,0.598,0.463,0.79,0.584,72.42,302.97,0.48,23430,-8.141,-35.396
2611408,92,183,9147,PRIMAVERA,PE,Nordeste,0.58,0.444,0.767,0.572,71.03,281.27,0.44,13099,-8.331,-35.354
2611507,353,531,19071,QUIPAPÁ,PE,Nordeste,0.552,0.427,0.743,0.53,69.57,215.92,0.48,23881,-8.828,-36.012
2611606,171204,158944,5553951,RECIFE,PE,Nordeste,0.772,0.698,0.825,0.798,74.5,1144.26,0.68,1522583,-8.054,-34.881
2611705,271,270,9514,RIACHO DAS ALMAS,PE,Nordeste,0.57,0.418,0.757,0.586,70.39,306.61,0.51,18647,-8.134,-35.856
2611804,543,645,52167,RIBEIRÃO,PE,Nordeste,0.602,0.516,0.711,0.595,67.68,324.47,0.5,43834,-8.514,-35.378
2611903,482,422,15980,RIO FORMOSO,PE,Nordeste,0.613,0.506,0.809,0.562,73.56,264.16,0.44,21272,-8.664,-35.159
2612000,171,208,8681,SAIRÉ,PE,Nordeste,0.585,0.44,0.784,0.581,72.05,297.91,0.45,10980,-8.328,-35.706
2612208,1902,2379,92729,SALGUEIRO,PE,Nordeste,0.669,0.58,0.799,0.645,72.92,441.79,0.59,55601,-8.067,-39.12
2612307,1329,1243,36077,SALOÁ,PE,Nordeste,0.559,0.421,0.744,0.559,69.61,259.1,0.55,14843,-8.976,-36.688
2612406,613,1313,25813,SANHARÓ,PE,Nordeste,0.603,0.514,0.758,0.564,70.47,267.58,0.51,21746,-8.361,-36.566
2612505,3649,3198,132599,SANTA CRUZ DO CAPIBARIBE,PE,Nordeste,0.648,0.506,0.806,0.667,73.35,507.05,0.45,86534,-7.957,-36.205
2612604,417,730,27891,SANTA MARIA DA BOA VISTA,PE,Nordeste,0.59,0.472,0.773,0.564,71.39,267.86,0.55,38221,-8.809,-39.825
2612703,426,332,20749,SANTA MARIA DO CAMBUCÁ,PE,Nordeste,0.548,0.393,0.735,0.571,69.08,279.1,0.46,12721,-7.84,-35.902
2613008,1615,911,39226,SÃO BENTO DO UNA,PE,Nordeste,0.593,0.446,0.789,0.593,72.34,319.47,0.6,52012,-8.523,-36.444
2613107,780,702,31708,SÃO CAITANO,PE,Nordeste,0.591,0.469,0.756,0.583,70.38,300.16,0.5,34579,-8.326,-36.143
2613206,427,587,16944,SÃO JOÃO,PE,Nordeste,0.57,0.426,0.768,0.565,71.09,269.44,0.56,21095,-8.876,-36.367
2613305,334,416,12480,SÃO JOAQUIM DO MONTE,PE,Nordeste,0.537,0.381,0.741,0.549,69.47,244.22,0.53,20058,-8.432,-35.804
2613404,608,441,14979,SÃO JOSÉ DA COROA GRANDE,PE,Nordeste,0.608,0.522,0.736,0.585,69.15,304.5,0.58,17994,-8.898,-35.148
2613503,852,845,32502,SÃO JOSÉ DO BELMONTE,PE,Nordeste,0.61,0.52,0.769,0.569,71.12,275.14,0.54,31687,-7.861,-38.76
2613602,1667,1155,45993,SÃO JOSÉ DO EGITO,PE,Nordeste,0.635,0.554,0.769,0.602,71.13,338.9,0.53,31645,-7.479,-37.274
2613701,3246,2478,119644,SÃO LOURENÇO DA MATA,PE,Nordeste,0.653,0.571,0.793,0.614,72.57,364.43,0.5,101871,-8.002,-35.018
2613800,179,178,10219,SÃO VICENTE FERRER,PE,Nordeste,0.549,0.414,0.715,0.558,67.9,257.47,0.56,16730,-7.591,-35.491
2613909,2486,2786,140477,SERRA TALHADA,PE,Nordeste,0.661,0.571,0.8,0.632,72.97,407.34,0.56,78155,-7.986,-38.296
2614006,606,716,36984,SERRITA,PE,Nordeste,0.595,0.512,0.76,0.542,70.62,233.56,0.56,18025,-7.933,-39.296
2614105,840,911,21969,SERTÂNIA,PE,Nordeste,0.613,0.51,0.752,0.601,70.14,337.53,0.6,31130,-8.074,-37.264
2614204,634,549,23152,SIRINHAÉM,PE,Nordeste,0.597,0.492,0.763,0.568,70.76,273.75,0.44,39435,-8.591,-35.116
2614303,241,214,9250,MOREILÂNDIA,PE,Nordeste,0.6,0.54,0.768,0.522,71.05,206.11,0.54,10789,-7.631,-39.551
2614501,1811,1723,101848,SURUBIM,PE,Nordeste,0.635,0.548,0.756,0.617,70.37,372.11,0.52,57914,-7.832,-35.756
2614600,938,791,42643,TABIRA,PE,Nordeste,0.605,0.504,0.77,0.57,71.19,278.14,0.51,26017,-7.591,-37.539
2614709,189,270,10383,TACAIMBÓ,PE,Nordeste,0.554,0.423,0.748,0.536,69.86,225.21,0.5,12208,-8.316,-36.293
2614808,346,261,16907,TACARATU,PE,Nordeste,0.573,0.507,0.711,0.521,67.63,205.06,0.49,20848,-9.106,-38.15
2614857,994,584,26725,TAMANDARÉ,PE,Nordeste,0.593,0.479,0.745,0.583,69.71,301.15,0.55,20173,-8.76,-35.105
2615003,299,588,20865,TAQUARITINGA DO NORTE,PE,Nordeste,0.641,0.52,0.796,0.636,72.76,419.74,0.42,24551,-7.903,-36.044
2615201,142,359,9121,TERRA NOVA,PE,Nordeste,0.599,0.533,0.741,0.545,69.43,237.89,0.49,9148,-8.23,-39.376
2615300,1628,1182,67105,TIMBAÚBA,PE,Nordeste,0.618,0.519,0.769,0.592,71.14,318.8,0.5,52986,-7.505,-35.318
2615409,1289,840,43919,TORITAMA,PE,Nordeste,0.618,0.452,0.797,0.655,72.83,470.44,0.43,35271,-7.999,-36.051
2615508,271,341,20712,TRACUNHAÉM,PE,Nordeste,0.605,0.504,0.776,0.567,71.58,272.81,0.46,13009,-7.805,-35.24
2615607,830,1237,31482,TRINDADE,PE,Nordeste,0.595,0.455,0.768,0.602,71.05,338.39,0.57,25696,-7.762,-40.268
2615706,471,660,36602,TRIUNFO,PE,Nordeste,0.67,0.591,0.817,0.624,74,389.44,0.56,14624,-7.838,-38.102
2615904,298,297,17919,TUPARETAMA,PE,Nordeste,0.634,0.557,0.749,0.612,69.95,360.29,0.47,7863,-7.602,-37.311
2616001,323,351,27312,VENTUROSA,PE,Nordeste,0.592,0.484,0.751,0.57,70.04,276.94,0.52,15874,-8.575,-36.874
2616100,230,210,6757,VERDEJANTE,PE,Nordeste,0.605,0.52,0.76,0.56,70.62,260.66,0.54,8919,-7.926,-38.972
2616209,112,261,12145,VERTENTES,PE,Nordeste,0.582,0.45,0.728,0.602,68.69,337.92,0.46,17951,-7.903,-35.988
2616308,607,535,16587,VICÊNCIA,PE,Nordeste,0.605,0.534,0.754,0.551,70.26,246.44,0.48,29974,-7.657,-35.327
2616407,14447,20486,342391,VITÓRIA DE SANTO ANTÃO,PE,Nordeste,0.64,0.543,0.768,0.629,71.07,401.16,0.54,128170,-8.118,-35.291
2700102,531,653,11620,ÁGUA BRANCA,AL,Nordeste,0.549,0.432,0.728,0.527,68.7,213,0.56,18763,-9.262,-37.938
2700201,362,363,15811,ANADIA,AL,Nordeste,0.568,0.444,0.756,0.546,70.35,239.53,0.53,16854,-9.684,-36.304
2700300,12883,12259,317089,ARAPIRACA,AL,Nordeste,0.649,0.549,0.78,0.638,71.82,423.28,0.55,210938,-9.752,-36.661
2700409,1571,847,41609,ATALAIA,AL,Nordeste,0.561,0.431,0.752,0.545,70.13,237.33,0.5,42585,-9.502,-36.023
2700706,290,468,19735,BATALHA,AL,Nordeste,0.594,0.496,0.752,0.563,70.1,265.62,0.49,16595,-9.678,-37.125
2701001,536,477,12541,BOCA DA MATA,AL,Nordeste,0.604,0.518,0.758,0.56,70.47,260.2,0.51,25526,-9.641,-36.22
2701209,616,866,20038,CACIMBINHAS,AL,Nordeste,0.531,0.384,0.697,0.559,66.82,259.72,0.6,9823,-9.4,-36.99
2701308,391,368,13573,CAJUEIRO,AL,Nordeste,0.562,0.473,0.691,0.542,66.45,232.85,0.49,19907,-9.397,-36.154
2701407,950,790,24733,CAMPO ALEGRE,AL,Nordeste,0.57,0.47,0.742,0.531,69.5,217.72,0.47,49398,-9.782,-36.351
2701704,424,358,9116,CAPELA,AL,Nordeste,0.573,0.456,0.743,0.554,69.59,251.36,0.49,16325,-9.408,-36.074
2702108,1043,751,44465,COLÔNIA LEOPOLDINA,AL,Nordeste,0.517,0.363,0.693,0.548,66.55,242.28,0.53,19602,-8.909,-35.725
2702306,868,1065,47085,CORURIPE,AL,Nordeste,0.626,0.541,0.769,0.591,71.12,315.85,0.52,51307,-10.126,-36.176
2702405,2234,1667,43462,DELMIRO GOUVEIA,AL,Nordeste,0.612,0.494,0.774,0.599,71.42,332.13,0.52,47123,-9.386,-37.996
2702603,731,656,23318,FEIRA GRANDE,AL,Nordeste,0.533,0.402,0.736,0.512,69.17,193.07,0.53,20415,-9.9,-36.678
2702900,1031,867,41183,GIRAU DO PONCIANO,AL,Nordeste,0.536,0.405,0.762,0.498,70.72,177.55,0.58,34128,-9.884,-36.829
2703106,605,710,15261,IGACI,AL,Nordeste,0.564,0.424,0.774,0.547,71.45,241.17,0.57,24190,-9.537,-36.634
2703205,438,309,17555,IGREJA NOVA,AL,Nordeste,0.568,0.428,0.771,0.556,71.23,254.34,0.65,22418,-10.125,-36.662
2703809,685,724,32515,JOAQUIM GOMES,AL,Nordeste,0.531,0.386,0.764,0.509,70.82,190.23,0.5,21694,-9.133,-35.748
2704005,298,579,24304,JUNQUEIRO,AL,Nordeste,0.575,0.454,0.714,0.586,67.85,306.96,0.57,23391,-9.925,-36.476
2704203,477,757,28568,LIMOEIRO DE ANADIA,AL,Nordeste,0.58,0.457,0.742,0.575,69.51,285.98,0.64,25821,-9.741,-36.503
2704302,102984,104614,3066267,MACEIÓ,AL,Nordeste,0.721,0.635,0.799,0.739,72.94,792.54,0.63,921284,-9.666,-35.735
2704401,591,588,15514,MAJOR ISIDORO,AL,Nordeste,0.566,0.424,0.755,0.566,70.31,270.04,0.54,18317,-9.532,-36.985
2704500,641,495,40040,MARAGOGI,AL,Nordeste,0.574,0.443,0.766,0.556,70.96,253.86,0.54,27779,-9.012,-35.222
2704609,238,397,23418,MARAVILHA,AL,Nordeste,0.569,0.46,0.742,0.539,69.54,229.39,0.58,10053,-9.236,-37.35
2704708,1679,1727,110102,MARECHAL DEODORO,AL,Nordeste,0.642,0.52,0.793,0.641,72.55,431.43,0.6,45528,-9.71,-35.895
2704807,286,337,8932,MARIBONDO,AL,Nordeste,0.597,0.487,0.751,0.581,70.07,297.05,0.49,13561,-9.577,-36.305
2705002,1757,714,34813,MATA GRANDE,AL,Nordeste,0.504,0.369,0.685,0.506,66.09,186.87,0.57,23897,-9.118,-37.734
2705101,333,390,22554,MATRIZ DE CAMARAGIBE,AL,Nordeste,0.584,0.473,0.777,0.541,71.62,231.82,0.46,23542,-9.152,-35.533
2705200,254,254,10487,MESSIAS,AL,Nordeste,0.568,0.46,0.714,0.557,67.82,256.45,0.49,15255,-9.383,-35.842
2705507,1534,1451,26392,MURICI,AL,Nordeste,0.527,0.395,0.685,0.542,66.11,233.16,0.48,24209,-9.307,-35.943
2705705,462,455,18799,OLHO D'ÁGUA DAS FLORES,AL,Nordeste,0.565,0.422,0.752,0.568,70.13,274.46,0.55,20043,-9.536,-37.294
2706307,3159,3623,79475,PALMEIRA DOS ÍNDIOS,AL,Nordeste,0.638,0.523,0.794,0.625,72.61,391.37,0.56,68474,-9.407,-36.628
2706406,816,839,18827,PÃO DE AÇÚCAR,AL,Nordeste,0.593,0.491,0.793,0.536,72.58,224.33,0.57,23205,-9.748,-37.437
2706448,298,457,47055,PARIPUEIRA,AL,Nordeste,0.605,0.486,0.767,0.595,71,324.93,0.53,11221,-9.465,-35.552
2706505,350,550,22727,PASSO DE CAMARAGIBE,AL,Nordeste,0.533,0.421,0.703,0.513,67.19,194.73,0.48,14497,-9.238,-35.493
2706703,2438,1940,61222,PENEDO,AL,Nordeste,0.63,0.536,0.774,0.602,71.42,339.15,0.55,59563,-10.29,-36.586
